[Zoo1]
	{building
		(IGdeathscript		building_death)
		(upgradescript		basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		HALLOFCHAMPIONS)
	}
[end]


[Mausoleum]
	{building
		(type 			building)
		(subtype		Utility)
		(title 			Mausoleum)
		(Level			1)
		(Visited_Script		Upgrade_Equipment)
		(birthscript		basic_birth)
		(birthScript2		Building_Birth)
		(IGdeathscript		mausoleum_death)
		(upgradescript		basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		MAUSOLEUM)
	}
[end]


[Outpost]
	{Outpost
		(type 			building)
		(subtype 		Outpost)
		(AttackType 		5)
		(Ranged  		75)
		(Strength       	25)
		(title 			Outpost)
		(Level 			1)
		(heroes_to_upgrade 	4)
		(EnemyType 		Monster)
		(Max_Guards		2)
		(Guard_Function		Building_Guard)
		(Guard_Spawn_Function	Palace_Guard_Spawner)
		(tax_spawn		tax_spawner)
		(max_tax_collectors 	1)
		(peasant_spawn		peasant_spawner)
		(max_peasants 		2)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(gnome_camp_spawner 	gnome_camp_spawn)
		(activescript 		palace_revenue)
		(birthscript		basic_birth)
		(birthScript2		Outpost_Birth)
		(IGdeathscript		Outpost_death)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		OUTPOST)
	}
[end]

[Embassy]
	{Guild
		(type 			building)
		(subtype		Guild)
		(title 			Embassy)
		(Level			1)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(activescript		Embassy_Active)
		(birthscript		basic_birth)
		(birthScript2		Embassy_Birth)
		(IGdeathscript		Embassy_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		EMBASSY)
	}
[end]

[Goblin_Watchtower]
	{Tower_Lair
		(type 			Lair)
		(subtype 		Tower)
		(title 			Goblin_Watchtower)
		(difficulty 		2)
		(EnemyType 		Hero)
		(Attack_Action  	Ballista_Bolt)
		(Strength		15)
		(AttackType		5)
		(Ranged			85)
		(Special_Spawn_Type	Goblin_Archer)
		(ActiveScript		Tower_scan)
		(BasicScript		Tower_scan)
		(BackScript		Tower_scan)
		(birthscript		Goblin_Watchtower_birth)
		(IGdeathscript		lair_death)
		(Physical_Attack		15)
		(Physical_Attack_Type	Piercing)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GOBLINWATCHTOWER)
	}
[end]

[GoblinFortress]
	{Lair
		(type 			Lair)
		(subtype 		xx)
		(title 			GoblinFortress)
		(difficulty 		4)
		(Dispersion_Range	300)
		(Spawn_Type		Goblin_Fighter)
		(Special_Spawn_Type	GoblinOverlord)
		(Base_Spawn_Rate	20000)
		(activeScript		Lair_Brains)
		(Spawn_function         GoblinFortSpawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)
		(Stored_Spawns		3)
		(Max_Simul_Spawns	4)
		(Max_Stored_Spawns	3)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GOBLINFORTRESS)
	}
[end]


[RatsNest]
	{Lair
		(type 			Lair)
		(subtype 		xx)
		(title 			RatsNest)
		(difficulty 		4)
		(Dispersion_Range	300)
		(Spawn_Type		Ratman)
		(Special_Spawn_Type	Ratman)
		(Base_Spawn_Rate	20000)
		(activeScript		Lair_Brains)
		(Spawn_function         Rats_Nest)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		RATSNEST)
	}
[end]

[Ancient_Graveyard]
	{Lair
		(type 			Lair)
		(subtype 		xx)
		(title 			Ancient_Graveyard)
		(difficulty 		4)
		(Dispersion_Range	300)
		(Spawn_Type		Skeleton)
		(Special_Spawn_Type	Vampire)
		(Base_Spawn_Rate	20000)
		(activeScript		Lair_Brains)
		(Spawn_function         Spawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ANCIENTGRAVEYARD)
	}
[end]


[FortressofIxmil]
	{Tower_Lair
		(type 			Lair)
		(subtype 		Tower)
		(title 			FortressOfIxmil)
		(difficulty 		4)
		(EnemyType		Hero)
		(Attack_Action  	Ixmil_Blast)
		(AttackType		5)
		(Dispersion_Range	300)
		(Spawn_Type		xx)
		(Special_Spawn_Type	xx)
		(Base_Spawn_Rate	20000)
		(ActiveScript		Ixmil_Scan)
		(BasicScript		Ixmil_Scan)
		(BackScript		Ixmil_Scan)
		(Spawn_function         Spawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		FORTRESSOFIXMIL)
	}
[end]


[BrokenSewerMain]
	{Lair
		(type 					Lair)
		(subtype 				xx)
		(title 					BrokenSewerMain)
		(difficulty 			3)
		(Dispersion_Range		300)
		(Spawn_Type				Giant_Rat)
		(Special_Spawn_Type		RatmanChampion)
		(Base_Spawn_Rate		90000)
		(activeScript			Lair_Brains)
		(Spawn_function         Rat_Spawn)
		(birthScript			Broken_sewer_Birth)
		(IGdeathscript			Lair_death)
		(Armor_Physical_Base	10)
		(Armor_Magical_Base		10)
		(IntentExt				BROKENSEWERMAIN)
	}
[end]

[Sanguine_Pit]
	{Lair
		(type 					Lair)
		(subtype 				xx)
		(title 					Sanguine_Pit)
		(difficulty 			3)
		(Dispersion_Range		300)
		(Spawn_Type 			Sanguine_Peasant)
		(Special_Spawn_Type		Sanguine_Peasant)
		(Base_Spawn_Rate		90000)
		(activeScript			Sewer_Graveyard)
		(Spawn_function			Sanguine_Pit_Spawn)
		(birthScript			sanguine_pit_birth)
		(IGdeathscript			Lair_death)
		(Armor_Physical_Base	10)
		(Armor_Magical_Base		10)
		(IntentExt				SANGUINEPIT)
	}
[end]

[Ice_Cave]
	{Lair
		(type 					Lair)
		(subtype 		xx)
		(title 			Ice_Cave)
		(difficulty 		3)
		(Dispersion_Range	300)
		(Spawn_Type		Yeti)
		(Special_Spawn_Type	Yeti)
		(Base_Spawn_Rate	60000)
		(activeScript		Lair_Brains)
		(Spawn_function 	Spawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ICECAVE)
	}
[end]

[AncientBarrow]
	{Lair
		(type 					Lair)
		(subtype 		xx)
		(title 			AncientBarrow)
		(difficulty 		4)
		(Dispersion_Range	300)
		(Spawn_Type		Zombie)
		(Special_Spawn_Type	Skeleton)
		(Base_Spawn_Rate	60000)
		(activeScript		Lair_Brains)
		(Spawn_function 	Spawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ANCIENTBARROW)
	}
[end]

[WightsTomb]
	{Lair
		(type 					Lair)
		(subtype 		xx)
		(title 			WightsTomb)
		(difficulty 		10)
		(Dispersion_Range	300)
		(Spawn_Type		Zombie)
		(Special_Spawn_Type	Skeleton)
		(Base_Spawn_Rate	60000)
		(activeScript		Lair_Brains)
		(Spawn_function 	Spawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		WIGHTSTOMB)
	}
[end]


[SnakePit]
	{Lair
		(type 					Lair)
		(subtype 		xx)
		(title 			SnakePit)
		(difficulty 		10)
		(Dispersion_Range	300)
		(Spawn_Type		Medusa)
		(Special_Spawn_Type	GreaterGorgon)
		(Base_Spawn_Rate	60000)
		(activeScript		Lair_Brains)
		(Spawn_function 	Snake_Pit_Spawn)
		(birthScript		Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		SNAKEPIT)
	}
[end]


[SpireOfDeath]
	{Tower_Lair
		(type 			Lair)
		(subtype 		Tower)
		(title 			SpireOfDeath)
		(difficulty 		4)
		(EnemyType 		Hero)
		(Attack_Action  	Spire_Blast_One)
		(Strength		0)
		(AttackType		5)
		(Ranged			255)
		(Max_Simul_Spawns	4)
		(ActiveScript		Spire_Scan)
		(BasicScript		Spire_Scan)
		(BackScript		Spire_Scan)
		(birthscript		Spire_Birth)
		(IGdeathscript		Spire_Death)
		(Spawn_Function 	Spire_Spawn_One)
		(Special_Spawn_Type	xx)
		(Dispersion_Range	200)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		SPIREOFDEATH)
	}
[end]

[EvilPalace]
	{Palace
		(type 			building)
		(subtype 		Palace)
		(title 			Palace)
		(Level			3)
		(EnemyType 		Monster)
		(Max_Guards		2)
		(Guard_Spawn_Function	Palace_Guard_Spawner)
		(Guard_Function		Building_Guard)
		(tax_spawn		tax_spawner)
		(max_tax_collectors 	3)
		(peasant_spawn		peasant_spawner)
		(max_peasants 		6)
		(activescript 		palace_revenue)
		(gnome_camp_spawner 	gnome_camp_spawn)
		(birthScript		Palace_Birth)
		(IGdeathscript		Palace_death)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		PALACE)
	}
[end]

[Palace1]
	{Palace
		(type 			building)
		(subtype 		Palace)
		(title 			Palace)
		(Level 			1)
		(heroes_to_upgrade 	4)
		(EnemyType 		Monster)
		(Max_Guards		0)
		(Guard_Function		Building_Guard)
		(Guard_Spawn_Function	Palace_Guard_Spawner)
		(tax_spawn		tax_spawner)
		(max_tax_collectors 	1)
		(peasant_spawn		peasant_spawner)
		(max_peasants 		2)
		(gnome_camp_spawner 	gnome_camp_spawn)
		(activescript 		palace_revenue)
		(birthScript		Palace_Birth)
		(IGdeathscript		Palace_death)
		(upgradescript		Palace_upgrade)
		(upgradescript2		Palace_upgrade2)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		PALACE)
	}
[end]

[Palace2]
	{Palace
		(type 			building)
		(subtype 		Palace)
		(title 			Palace)
		(Level			2)
		(heroes_to_upgrade 	12)
		(EnemyType 		Monster)
		(Max_Guards		1)
		(Guard_Spawn_Function	Palace_Guard_Spawner)
		(Guard_Function		Building_Guard)
		(tax_spawn		tax_spawner)
		(max_tax_collectors 	2)
		(peasant_spawn		peasant_spawner)
		(max_peasants 		4)
		(gnome_camp_spawner 	gnome_camp_spawn)
		(activescript 		palace_revenue)
		(birthScript		Palace_Birth)
		(IGdeathscript		Palace_death)
		(upgradescript		Palace_upgrade)
		(upgradescript2		Palace_upgrade2)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		PALACE)
	}
[end]

[Palace3]
	{Palace
		(type 			building)
		(subtype 		Palace)
		(title 			Palace)
		(Level			3)
		(EnemyType 		Monster)
		(Max_Guards		2)
		(Guard_Spawn_Function	Palace_Guard_Spawner)
		(Guard_Function		Building_Guard)
		(tax_spawn		tax_spawner)
		(max_tax_collectors 	3)
		(peasant_spawn		peasant_spawner)
		(max_peasants 		6)
		(activescript 		palace_revenue)
		(gnome_camp_spawner 	gnome_camp_spawn)
		(birthScript		Palace_Birth)
		(IGdeathscript		Palace_death)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		PALACE)
	}
[end]

[Ballista_Tower]
	{Tower
		(type 			building)
		(subtype 		Tower)
		(title 			Ballista_Tower)
		(EnemyType 		Monster)
		(Attack_Action  	Ballista_Bolt)
		(Strength		25)
		(AttackType		5)
		(Ranged			85)
		(ActiveScript		Tower_scan)
		(BasicScript		Tower_scan)
		(BackScript		Tower_scan)
		(birthscript		basic_birth)
		(birthScript2		Tower_Birth)
		(IGdeathscript		building_death)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(Physical_Attack		25)
		(Physical_Attack_Type	Piercing)
		(IntentExt		BALLISTATOWER)
	}
[end]

[BlackSmith1]
	{building
		(type 				building)
		(subtype 			Utility)
		(title 				Blacksmith)
		(Level				1)
		(RevenueScript			Revenue_Adjuster_Blacksmith)
		(Revenue_Amount			30)
		(Revenue_Time			45000)
		(Visited_Script			Upgrade_Equipment)
		(birthscript			basic_birth)
		(birthScript2			Building_Birth)
		(IGdeathscript			building_death)
		(upgradescript			basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base			10)
		(IntentExt		BLACKSMITH)
	}
[end]

[BlackSmith2]
	{building
		(type 				building)
		(subtype 			Utility)
		(title 				Blacksmith)
		(Level				2)
		(RevenueScript			Revenue_Adjuster_Blacksmith)
		(Revenue_Amount			50)
		(Revenue_Time			32500)
		(Visited_Script			Upgrade_Equipment)
		(birthScript			Building_Birth)
		(IGdeathscript			building_death)
		(upgradescript			basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		BLACKSMITH)
	}
[end]

[BlackSmith3]
	{building
		(type building)
		(subtype Utility)
		(title Blacksmith)
		(Level		3)
		(RevenueScript		Revenue_Adjuster_Blacksmith)
		(Revenue_Amount		70)
		(Revenue_Time			20000)
		(Visited_Script			Upgrade_Equipment)
		(birthScript				Building_Birth)
		(IGdeathscript				building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		BLACKSMITH)
	}
[end]

[Fairgrounds]
	{Fairgrounds
		(type 			building)
		(subtype 		Utility)
		(title 			Fairgrounds)
		(RevenueScript		Fairgrounds_Revenue)
		(Revenue_Amount		100)
		(Revenue_Time		60000)
		(Visited_Script 	Fairgrounds_Visited)
		(birthscript		basic_birth)
		(birthScript2		Fairgrounds_Birth)
		(IGdeathscript		building_death)
		(ActiveScript		Fairgrounds_Poll)
		(ResetScript		Fairgrounds_Reset)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		FAIRGROUNDS)
	}
[end]

[GuardHouse1]
	{GuardHouse
		(type 			building)
		(subtype 		Tower)
		(title 			GuardHouse)
		(EnemyType 		Monster)
		(Max_City_Guard		1)
		(Max_Guards			1)
		(Num_Guards			1)
		(Level				1)
		(Strength		9)
		(AttackType		5)
		(Ranged			75)
		(Sleep_For		9000)
		(Hero_Guarded		False)
		(Guard_Function		Guardhouse_Guard)
		(Guard_Spawn_Function	City_Guard_Spawner)
		(Visited_Script		GuardHouse_Visited)
		(birthscript		basic_birth)
		(birthScript2		GuardHouse_Birth)
		(IGdeathscript		GuardHouse_death)
		(Initial_Misc			Guardhouse_Misc)
		(Initial_Research		Guardhouse_Research)
		(upgradescript		basic_upgrade)
		(Physical_Attack		10)
		(Physical_Attack_Type	Piercing)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GUARDHOUSE)
	}
[end]


[GuardHouse2]
	{GuardHouse
		(type 			building)
		(subtype 		Tower)
		(title 			GuardHouse)
		(EnemyType 		Monster)
		(Max_City_Guard		1)
		(Max_Guards			1)
		(Num_Guards			1)
		(Level				2)
		(Strength		9)
		(AttackType		5)
		(Ranged			75)
		(Sleep_For		9000)
		(Hero_Guarded		False)
		(Guard_Function		Guardhouse_Guard)
		(Guard_Spawn_Function	City_Guard_Spawner)
		(Visited_Script		GuardHouse_Visited)
		(birthscript		basic_birth)
		(birthScript2		GuardHouse_Birth)
		(IGdeathscript		GuardHouse_death)
		(Initial_Misc			Guardhouse_Misc)
		(Initial_Research		Guardhouse_Research)
		(upgradescript		basic_upgrade)
		(Armor_Physical_Base		100)
		(Armor_Magical_Base		10)
		(Physical_Attack		10)
		(Physical_Attack_Type	Piercing)
		(IntentExt		GUARDHOUSE)
	}
[end]

[Inn]
	{building
		(type building)
		(subtype Inn)
		(title Inn)
		(RevenueScript		Inn_Revenue)
		(Revenue_Amount		30)
		(Revenue_Time			25000)
		(visited_script		Inn_visited)
		(birthscript			basic_birth)
		(birthScript2					Building_Birth)
		(IGdeathscript		building_death)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		INN)
	}
[end]

[Library1]
	{Library
		(type building)
		(subtype Utility)
		(title Library)
		(Level		1)
		(RevenueScript		Revenue_Adjuster_Library)
		(Revenue_Amount		25)
		(Revenue_Time			50000)
		(Sleep_For 	10000)
		(Visited_Script		Library_Visited)
		(birthscript		basic_birth)
		(birthScript2		Building_Birth)
		(IGdeathscript		building_death)
		(Initial_Misc			Library_Misc)
		(Initial_Research		Library_Research)
		(upgradescript		basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		LIBRARY)
	}
[end]

[Library2]
	{building
		(type building)
		(subtype Utility)
		(title Library)
		(Level		2)
		(RevenueScript		Revenue_Adjuster_Library)
		(Revenue_Amount		40)
		(Revenue_Time			30000)
		(Sleep_For 	10000)
		(Visited_Script		Library_Visited)
		(birthscript		basic_birth)
		(birthScript2		Building_Birth)
		(IGdeathscript		building_death)
		(Initial_Misc			Library_Misc)
		(Initial_Research		Library_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		LIBRARY)
	}
[end]

[Marketplace1]
	{building
		(type building)
		(subtype Shop)
		(title Marketplace)
		(Level		1)
		(RevenueScript		Revenue_adjuster)
		(Revenue_Amount		100)
		(Revenue_Time			30000)
		(Visited_Script		Shop_Visited)
		(birthscript			basic_birth)
		(birthScript2					Building_Birth)
		(IGdeathscript		building_death)
		(Initial_Misc			Marketplace_Misc)
		(Initial_Research		Marketplace_Research)
		(upgradescript		basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		MARKETPLACE)
	}
[end]

[Marketplace2]
	{building
		(type building)
		(subtype Shop)
		(title Marketplace)
		(Level		2)
		(RevenueScript		Revenue_adjuster)
		(Revenue_Amount		120)
		(Revenue_Time			22500)
		(Visited_Script		Shop_Visited)
		(birthScript					Building_Birth)
		(IGdeathscript		building_death)
		(Initial_Misc			Marketplace_Misc)
		(Initial_Research		Marketplace_Research)
		(upgradescript		basic_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		MARKETPLACE)
	}
[end]

[Marketplace3]
	{building
		(type building)
		(subtype Shop)
		(title Marketplace)
		(Level		3)
		(RevenueScript		Revenue_adjuster)
		(Revenue_Amount		140)
		(Revenue_Time			15000)
		(Visited_Script		Shop_Visited)
		(birthScript					Building_Birth)
		(IGdeathscript		building_death)
		(Initial_Misc			Marketplace_Misc)
		(Initial_Research		Marketplace_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		MARKETPLACE)
	}
[end]

[Trading_Post]
	{building
		(type 			building)
		(subtype 		Shop)
		(title 			Trading_Post)
		(Visited_Script		Shop_Visited)
		(birthscript		basic_birth)
		(birthScript2		Trading_Post_Birth)
		(IGdeathscript		building_death)
		(Initial_Misc			Trading_Post_Misc)
		(Initial_Research		Trading_Post_Research)
		(ActiveScript		Trading_Post)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TRADINGPOST)
	}
[end]

[Wizards_Tower]
	{Tower
		(type 			building)
		(subtype 		Tower)
		(title 			Wizards_Tower)
		(EnemyType 		Monster)
		(Strength		20)
		(AttackType		5)
		(Ranged			95)
		(ActiveScript		wiz_Tower_scan)
		(BasicScript		wiz_Tower_scan)
		(BackScript		wiz_Tower_scan)
		(birthscript		magical_birth)
		(birthScript2		Tower_Birth)
		(IGdeathscript		building_death)
		(Magical_build_rate     5)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(Magical_Attack			20)
		(Magical_Attack_Type	Arcane)
		(IntentExt		WIZARDSTOWER)
	}
[end]

[Brothel]
	{building
		(type 			building)
		(subtype 		Entertainment)
		(title 			Brothel)
		(Sleep_For		35000)
		(Visited_Script		Brothel)
		(birthScript		auto_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ELVENLOUNGE)
	}
[end]

[Dwarven_Settlement]
	{Dwarven_Settlement
		(type building)
		(subtype Guild)
		(title Dwarven_Settlement)
		(Sleep_For		35000)
		(EnemyType Monster)
		(Attack_Action  Ballista_Bolt)
		(strength 30)
		(attacktype 5)
		(ranged 90)
		(member_title Dwarf)
		(member_basicscript dwarf_tree)
		(max_members 1)
		(level 1)
		(max_level 1)
		(Lived_In_Script	Lived_In)
		(ActiveScript			Tower_scan)
		(BasicScript			Tower_scan)
		(BackScript				Tower_scan)
		(birthscript			basic_birth)
		(birthScript2					Guild_Birth)
		(IGdeathscript		Guild_destroyed_a)
		(Physical_Attack		30)
		(Physical_Attack_Type	Piercing)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DWARVENSETTLEMENT)
	}
[end]

[Elven_Bungalow]
	{Guild
		(type building)
		(subtype Guild)
		(title Elven_Bungalow)
		(member_title Elf)
		(member_basicscript elf_tree)
		(max_members 2)
		(level 1)
		(max_level 1)
		(Sleep_For 30000)
		(Lived_in_Script Lived_In)
		(spawn_1	brothel_timer)
		(spawn_2  gambling_hall_timer)
		(birthscript			basic_birth)
		(birthScript2					bungalow_Birth)
		(IGdeathscript		bungalow_destroyed)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ELVENBUNGALOW)
	}
[end]

[Graveyard]
	{Lair
		(type 			AutoBuilding)
		(subtype 		xx)
		(title 			Graveyard)
		(difficulty 		4)
		(Dispersion_Range	300)
		(Special_Spawn_Type	Zombie)
		(Spawn_Type 		Skeleton)
		(Spawn_Function		Graveyard_Spawn)
		(Base_Spawn_Rate	90000)
		(activeScript		Sewer_Graveyard)
		(birthScript		City_Lair_Birth)
		(IGdeathscript		Lair_death)
		(IntentExt		GRAVEYARD)
	}
[end]

[Gambling_Hall]
	{building
		(type 			building)
		(subtype 		Entertainment)
		(title 			Gambling_Hall)
		(Sleep_For		5000)
		(Visited_Script		Gambling_Hall)
		(birthScript		gambling_hall_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GAMBLINGHALL)
	}
[end]

[Gnome_Hovel]
	{Guild
		(type 			building)
		(subtype 		Guild)
		(title 			Gnome_Hovel)
		(Max_Members 3)
		(level 1)
		(max_level 1)
		(member_title 		Gnome)
		(member_basicscript 	gnome_tree)
		(Sleep_for 		30000)
		(Lived_In_Script 	Lived_In)
		(birthScript		built_or_auto_birth)
		(birthScript2		gnome_camp_Birth)
		(IGdeathscript		gnome_camp_destroyed)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GNOMEHOVEL)
	}
[end]

[General_Housing]
	{building
		(type 			building)
		(subtype 		xx)
		(title 			General_Housing)
		(birthScript		auto_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		HOUSE)
	}
[end]

[General_Housing_Lv2]
	{building
		(type building)
		(subtype xx)
		(title General_Housing_Lv2)
		(birthScript					manor_birth)
		(IGdeathscript					 building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		MANOR)
	}
[end]

[General_Housing_Lv3]
	{building
		(type building)
		(subtype xx)
		(title General_Housing_Lv3)
		(visited_script		estate_visited)
		(birthScript					estate_birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ESTATE)
	}
[end]

[Warriors_Guild]
	{Guild
		(type 			building)
		(subtype 		Guild)
		(title 			Warriors_Guild)
		(member_title 		warrior)
		(member_basicscript 	warrior_tree)
		(max_members 4)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(birthscript		basic_birth)
		(birthScript2		warriors_Guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Warriors_Guild_Misc)
		(Initial_Research		Warriors_Guild_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		WARRIORSGUILD)
	}
[end]

[Rangers_Guild]
	{Guild
		(type 			building)
