
[Stones]
	{Unit
		(raider_respond		1)
		(max_followers 		5)
		(Guardian_Mod 		5)
		(castingrange		1)
		(activeScript		war_party)
		(basicScript          	war_party)
		(backscript 		war_party)
	  	(evaluationScript 	monster_eval_enemies)
		(birthScript		war_party_Birth)
		(IGdeathscript		monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Ratkin)
		(Kill_Credit_Specific	KCS_Ratman_Champion)
		(Poison_Resistance_Percent		40)
		(Crushing_Resistance_Percent	10)
		(Piercing_Resistance_Percent	20)
		(Slashing_Resistance_Percent	25)
		(Armor_Physical_Base					6)
		(Physical_Attack		14)
		(Physical_Attack_Type	Slashing)
		(ItemDrop1						WarpedPaw)
		(ItemDropChance1				700000)
		(ItemDrop2						RatTail)
		(ItemDropChance2				600000)
		(ItemDrop3						MetalPlateArmor)
		(ItemDropChance3				400000)
		(Experience_Value_Base	650)
		(XPMultiplier	6)
		(IntentExt		RATMANCHAMPION)
	}
[end]


[RatmanCatapult]
	{Unit
		(type 			monster)
		(subtype 		Ratman)
		(title 			RatmanCatapult)
		(original_type 		Monster)
		(enemytype 		hero)
		(idle_action		Monster_idle)
		(attack_action 		Ratapult_Ball)
		(family			Ratman)
		(Friend 		xx)
		(speed 			1)
		(max_followers 		4)
		(attacktype 		1)
		(raider_respond		1)
		(Guardian_Mod 		5)
		(relentless		1)
		(raider_respond         0)
		(activeScript		war_party)
		(basicScript          	war_party)
		(backscript 		war_party)
	  	(evaluationScript 	monster_eval_enemies)
		(birthScript		war_party_Birth)
		(IGdeathscript	       	monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Ratkin)
		(Kill_Credit_Specific	KCS_Ratman_Catapult)
		(Poison_Resistance_Percent		95)
		(Physical_Attack		22)
		(Physical_Attack_Type	Crushing)
		(ItemDrop1						RustedGear)
		(ItemDropChance1				750000)
		(ItemDrop2						RustedGear)
		(ItemDropChance2				600000)
		(ItemDrop3						RustedGear)
		(ItemDropChance3				400000)
		(Experience_Value_Base	450)
		(XPMultiplier	4)
		(IntentExt		RATMANCATAPULT)
	}
[end]


[Ratman]
	{Unit
		(type 			monster)
		(subtype 		Ratman)
		(title 			Ratman)
		(original_type 		Monster)
		(EnemyType 		Hero)
		(family			Ratman)
		(idle_action		Monster_idle)
		(attack_action 		basic_attack)
		(Friend 		xx)
		(speed 			2)
		(attacktype 		1)
		(Raider_respond		1)
		(Guardian_Mod 		5)
		(activeScript		Sleeper_Raider)
		(basicScript         	Sleeper_Raider)
		(backscript 		Sleeper_Raider)
		(evaluationScript 	monster_eval_enemies)
		(birthScript		Ratman_Birth)
		(SleeperScript		Sleeper_Callback)
		(IGdeathscript		Sleeper_Death)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Ratkin)
		(Kill_Credit_Specific	KCS_Ratman)
		(Poison_Resistance_Percent		25)
		(Crushing_Resistance_Percent	5)
		(Slashing_Resistance_Percent	5)
		(Armor_Physical_Base					1)
		(Physical_Attack		5)
		(Physical_Attack_Type	Slashing)
		(ItemDrop1						WarpedPaw)
		(ItemDropChance1				800000)
		(ItemDrop2						RatTail)
		(ItemDropChance2				700000)
		(Experience_Value_Base	375)
		(XPMultiplier	4)
		(IntentExt		RATMAN)
	}
[end]


[Goblin_Priest]
	{Unit
		(type 			monster)
		(subtype 		Goblin)
		(title 			Goblin_Priest)
		(original_type 		Monster)
		(EnemyType 		Hero)
		(family			Goblin)
		(idle_action		Monster_idle)
		(attack_action 		basic_attack)
		(Friend 		xx)
		(speed 			3)
		(attacktype 		1)
		(castingrange 		120)
		(Raider_Respond 	1)
		(max_followers 		8)
		(Guardian_Mod 		5)
		(activeScript		war_party)
		(basicScript          	war_party)
		(backscript 		war_party)
	  	(evaluationScript 	monster_eval_enemies)
		(birthScript		war_party_Birth)
		(IGdeathscript		monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Goblin)
		(Kill_Credit_Specific	KCS_Goblin_Priest)
		(Armor_Magical_Base					1)
		(Magical_Attack		3)
		(Magical_Attack_Type	Chaotic)
		(ItemDrop1						GoblinEar)
		(ItemDropChance1				800000)
		(Experience_Value_Base	400)
		(XPMultiplier	3)
		(IntentExt		GOBLINPRIEST)
	}
[end]

[Yeti]
	{Unit
		(type 			monster)
		(subtype 		Yeti)
		(title 			Yeti)
		(original_type 		Monster)
		(EnemyType 		Hero)
		(idle_action		Monster_idle)
		(attack_action 		basic_attack_with_stand)
		(Friend 		xx)
		(speed 			1)
		(attacktype 		1)
		(castingrange		32)
		(raider_respond		1)
		(Guardian_Mod 		3)
		(activeScript		Wandering)
		(basicScript          	Wandering)
		(backscript 		Wandering)
	  	(evaluationScript 	monster_eval_enemies)
		(birthScript		Monster_Birth)
		(IGdeathscript		monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Nature)
		(Kill_Credit_Specific	KCS_Yeti)
		(Fire_Resistance_Percent		40)
		(Fire_Resistance_Percent_Neg	True)
		(Cold_Resistance_Percent	60)
		(Crushing_Resistance_Percent	20)
		(Slashing_Resistance_Percent	40)
		(Piercing_Resistance_Percent	40)
		(Armor_Physical_Base					7)
		(Magical_Attack		8)
		(Magical_Attack_Type	Cold)
		(Physical_Attack		17)
		(Physical_Attack_Type	Crushing)
		(ItemDrop1						Frostblood)
		(ItemDropChance1				220000)
		(Experience_Value_Base	100)
		(XPMultiplier	1)
		(IntentExt		YETI)
	}
[end]


[ShadowBeast]
	{Unit
		(type 			monster)
		(subtype 		Undead)
		(title 			ShadowBeast)
		(original_type 		Monster)
		(EnemyType 		Hero)
		(family			xx)
		(idle_action		Monster_idle)
		(attack_action 		basic_attack_with_stand)
		(Friend 		xx)
		(speed 			4)
		(attacktype 		1)
		(Raider_respond		1)
		(Guardian_Mod 		5)
		(castingrange		1)
		(relentless		1)
		(activeScript		Wandering)
		(basicScript         	Wandering)
		(backscript 		Wandering)
	  	(evaluationScript 	monster_eval_enemies)
		(birthScript		monster_Birth)
		(IGdeathscript		monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Undead)
		(Kill_Credit_Specific	KCS_Shadow_Beast)
		(Necrotic_Resistance_Percent		33)
		(Slashing_Resistance_Percent	15)
		(Piercing_Resistance_Percent	5)
		(Physical_Attack		11)
		(Physical_Attack_Type	Slashing)
		(Magical_Attack		3)
		(Magical_Attack_Type	Necrotic)
		(ItemDrop1						DuskFang)
		(ItemDropChance1				500000)
		(Experience_Value_Base	100)
		(XPMultiplier	1)
		(IntentExt		SHADOWBEAST)
	}
[end]


[RhodenKingRat]
	{Unit
		(type 			monster)
		(subtype 		xx)
		(title 			RhodenKingRat)
		(original_type 		Monster)
		(EnemyType 		Hero)
		(family			xx)
		(idle_action		Monster_idle)
		(attack_action 		basic_attack_with_stand)
		(Friend 		xx)
		(resist_critical 1)
		(relentless 1)
		(speed 			4)
		(attacktype 		1)
		(Raider_respond		1)
		(Guardian_Mod 		5)
		(castingrange		200)
		(activeScript		PC_hunter)
		(basicScript         	PC_hunter)
		(backscript 		PC_hunter)
   		(evaluationScript 	PC_Hunter_eval_hostiles)
		(birthScript		monster_Birth)
		(IGdeathscript		Rhoden_death)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Ratkin)
		(Kill_Credit_Specific	KCS_Rhoden_King_Rat)
		(Poison_Resistance_Percent		75)
		(Crushing_Resistance_Percent	33)
		(Piercing_Resistance_Percent	50)
		(Slashing_Resistance_Percent	45)
		(Armor_Physical_Base					9)
		(Physical_Attack		22)
		(Physical_Attack_Type	Slashing)
		(Experience_Value_Base	100)
		(XPMultiplier	1)
		(IntentExt		RHODENKINGRAT)
	}
[end]


[Wendigo]
	{Unit
		(type 			monster)
		(subtype 		Animal)
		(title 			Wendigo)
		(original_type 		Monster)
		(enemytype 		hero)
		(family			xx)
		(idle_action		Monster_idle)
		(attack_action 		basic_attack_with_stand)
		(Friend 		xx)
		(speed 			3)
		(attacktype 		1)
		(raider_respond		1)
		(Guardian_Mod 		5)
		(castingrange		1)
		(activeScript		Bomber)
		(basicScript        	Bomber)
		(backscript 		Bomber)
	  	(evaluationScript 	monster_eval_enemies)
		(birthScript		Wendigo_Birth)
		(IGdeathscript	      	monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Nature)
		(Kill_Credit_Specific	KCS_Wendigo)
		(Fire_Resistance_Percent		40)
		(Fire_Resistance_Percent_Neg	True)
		(Cold_Resistance_Percent	60)
		(Crushing_Resistance_Percent	20)
		(Slashing_Resistance_Percent	40)
		(Piercing_Resistance_Percent	40)
		(Armor_Physical_Base					7)
		(Physical_Attack		26)
		(Physical_Attack_Type	Crushing)
		(ItemDrop1						MassiveFang)
		(ItemDropChance1				750000)
		(Experience_Value_Base	100)
		(XPMultiplier	1)
		(IntentExt		WENDIGO)
	}
[end]


[Evil_Oculus]
	{Unit
		(type monster)
		(subtype Evil_Oculus)
		(title Evil_Oculus)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action basic_attack_with_stand)
		(Friend xx)
		(speed 1)
		(attacktype 1)
		(castingrange 200)
		(Guardian_Mod 5)
		(activeScript					wandering)
		(basicScript          wandering)
		(backscript 					wandering)
		(evaluationScript monster_eval_enemies)
		(birthScript					Monster_Birth)
		(IGdeathscript					monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Dragonkin)
		(Kill_Credit_Specific	KCS_Evil_Oculus)
		(Magical_Attack		21)
		(Magical_Attack_Type	Electric)
		(Fire_Resistance_Percent		20)
		(Electric_Resistance_Percent	40)
		(Arcane_Resistance_Percent		50)
		(Armor_Physical_Base					2)
		(Armor_Magical_Base					6)
		(ItemDrop1						OculusEye)
		(ItemDropChance1				500000)
		(ItemDrop2						SulphuricBlood)
		(ItemDropChance2				150000)
		(Experience_Value_Base	900)
		(XPMultiplier	1)
		(IntentExt		EVILOCULUS)
	}
[end]


[Dragon]
	{Unit
		(type monster)
		(subtype xx)
		(title Dragon)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action Dragon_Fire)
		(special_splat Dragon_Breath_splat)
		(Friend xx)
		(speed 1)
		(attacktype 2)
		(Guardian_Mod 5)
		(SleeperScript				Sleeper_Callback)
		(activeScript					Sleeper_Raider)
		(basicScript          Sleeper_Raider)
		(backscript 					Sleeper_Raider)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Sleeper_Birth)
		(IGdeathscript					Sleeper_Death)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Dragonkin)
		(Kill_Credit_Specific	KCS_Dragon)
		(Magical_Attack		21)
		(Magical_Attack_Type	Fire)
		(Fire_Resistance_Percent		90)
		(Arcane_Resistance_Percent		60)
		(Crushing_Resistance_Percent	30)
		(Slashing_Resistance_Percent	25)
		(Piercing_Resistance_Percent	25)
		(Armor_Physical_Base					6)
		(Armor_Magical_Base					4)
		(ItemDrop1						DragonScale)
		(ItemDropChance1				400000)
		(ItemDrop2						DragonClaw)
		(ItemDropChance2				250000)
		(ItemDrop3						DragonEye)
		(ItemDropChance3				100000)
		(Experience_Value_Base	1000)
		(XPMultiplier	8)
		(IntentExt		DRAGON)
	}
[end]


[IceDragon]
	{Unit
		(type monster)
		(subtype xx)
		(title IceDragon)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action Ice_Dragon_Breath)
		(special_splat icebreath_hit)
		(Friend xx)
		(raider_respond		1)
		(speed 1)
		(castingrange 200)
		(attacktype 2)
		(Guardian_Mod 5)
		(SleeperScript 					Sleeper_Callback)
		(activeScript					Sleeper_Raider)
		(basicScript    				Sleeper_Raider)
		(backscript 					Sleeper_Raider)
		(evaluationScript 				monster_eval_enemies)
		(birthScript					Sleeper_Birth)
		(IGdeathscript					Sleeper_Death)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Dragonkin)
		(Kill_Credit_Specific	KCS_Ice_Dragon)
		(Magical_Attack		22)
		(Magical_Attack_Type	Cold)
		(ItemDrop1						FrozenCore)
		(ItemDropChance1				170000)
		(Experience_Value_Base	1100)
		(XPMultiplier	8)
		(IntentExt		ICEDRAGON)
	}
[end]

[Dryad]
	{Unit
		(type monster)
		(subtype Dryad)
		(title Dryad)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action basic_attack)
		(Friend xx)
		(speed 1)
		(attacktype 1)
		(Guardian_Mod 5)
		(activeScript					Guardian)
		(basicScript          Guardian)
		(backscript 					Guardian)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Guardian_Birth)
		(IGdeathscript	 				monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Nature)
		(Kill_Credit_Specific	KCS_Dryad)
		(Poison_Resistance_Percent		10)
		(Arcane_Resistance_Percent		25)
		(Necrotic_Resistance_Percent	20)
		(Necrotic_Resistance_Percent_Neg	True)
		(Armor_Magical_Base					2)
		(Physical_Attack		6)
		(Physical_Attack_Type	Crushing)
		(ItemDrop1						EtherealLeaf)
		(ItemDropChance1				330000)
		(Experience_Value_Base	225)
		(XPMultiplier	2)
		(IntentExt		DRYAD)
	}
[end]


[Giant_Eagle]
	{Unit
		(type monster)
		(subtype Animal)
		(title Giant_Eagle)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action basic_attack_with_stand)
		(Friend Cultist)
		(speed 3)
		(attacktype 1)
		(Guardian_Mod 5)
		(activeScript					animal)
		(basicScript          animal)
		(backscript 					animal)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Monster_Birth)
		(IGdeathscript					monster_gravestone)
		(StartingScript				Animal)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Nature)
		(Kill_Credit_Specific	KCS_Giant_Eagle)
		(Cold_Resistance_Percent		5)
		(Electric_Resistance_Percent	10)
		(Physical_Attack		4)
		(Physical_Attack_Type	Piercing)
		(ItemDrop1						GiantFeather)
		(ItemDropChance1				750000)
		(ItemDrop2						RocTalon)
		(ItemDropChance2				250000)
		(Experience_Value_Base	200)
		(XPMultiplier	1)
		(IntentExt		ROC)
	}
[end]


[Strangleweed]
	{Unit
		(type monster)
		(subtype xx)
		(title Strangleweed)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action spore_thorn)
		(special_splat strangleweed_splat)
		(Friend xx)
		(speed 0)
		(attacktype 2)
		(Immune_to_poison 1)
		(Guardian_Mod 5)
		(activeScript					Rooted_Guardian)
		(basicScript          Rooted_Guardian)
		(backscript 					Rooted_Guardian)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Guardian_Birth)
		(IGdeathscript					monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Nature)
		(Kill_Credit_Specific	KCS_Strangleweed)
		(Fire_Resistance_Percent		10)
		(Fire_Resistance_Percent_Neg	True)
		(Cold_Resistance_Percent		33)
		(Cold_Resistance_Percent_Neg	True)
		(Poison_Resistance_Percent		65)
		(Slashing_Resistance_Percent	33)
		(Slashing_Resistance_Percent_Neg	True)
		(Magical_Attack		5)
		(Magical_Attack_Type	Poison)
		(ItemDrop1						StrangleweedNectar)
		(ItemDropChance1				450000)
		(Experience_Value_Base	250)
		(XPMultiplier	2)
		(IntentExt		FLOWERINGSTRANGLEWEED)
	}
[end]

[Giant_Rat]
	{Unit
		(type monster)
		(subtype Animal)
		(title GiantRat)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action basic_attack)
		(Friend Cultist)
		(family Ratman)
		(speed 2)
		(attacktype 1)
		(Guardian_Mod 5)
		(activeScript					wandering)
		(basicScript          wandering)
		(backscript 					wandering)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Monster_Birth)
		(IGdeathscript					monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Ratkin)
		(Kill_Credit_Specific	KCS_Giant_Rat)
		(Poison_Resistance_Percent		20)
		(Magical_Attack		1)
		(Magical_Attack_Type	Poison)
		(Physical_Attack		3)
		(Physical_Attack_Type	Piercing)
		(ItemDrop1						RatTail)
		(ItemDropChance1				750000)
		(Experience_Value_Base	150)
		(XPMultiplier	1)
		(IntentExt		GIANTRAT)
	}
[end]


[Giant_Spider]
	{Unit
		(type monster)
		(subtype animal)
		(title Giant_Spider)
		(original_type Monster)
		(EnemyType Hero)
		(Immune_to_poison 1)
		(idle_action	Monster_idle)
		(attack_action basic_attack)
		(Friend xx)
		(speed 3)
		(attacktype 1)
		(Guardian_Mod 5)
		(activeScript					Guardian)
		(basicScript          Guardian)
		(backscript 					Guardian)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Spider_Birth)
		(IGdeathscript					monster_gravestone)
		(Unit_Type			Unit)
		(Unit_Subtype		Monster)
		(Kill_Credit_Type	Monster)
		(Kill_Credit_Faction	KCF_Nature)
		(Kill_Credit_Specific	KCS_Giant_Spider)
		(Poison_Resistance_Percent		50)
		(Crushing_Resistance_Percent	30)
		(Crushing_Resistance_Percent_Neg	True)
		(Piercing_Resistance_Percent	20)
		(Piercing_Resistance_Percent_Neg	True)
		(Armor_Magical_Base					2)
		(Magical_Attack		4)
		(Magical_Attack_Type	Poison)
		(Physical_Attack		2)
		(Physical_Attack_Type	Piercing)
		(ItemDrop1						SpiderVenom)
		(ItemDropChance1				660000)
		(ItemDrop2						SpiderSilk)
		(ItemDropChance2				120000)
		(Experience_Value_Base	300)
		(XPMultiplier	2)
		(IntentExt		GIANTSPIDER)
	}
[end]

[White_Wolf]
	{Unit
		(type monster)
		(subtype Animal)
		(title White_Wolf)
		(original_type Monster)
		(EnemyType Hero)
		(idle_action	Monster_idle)
		(attack_action basic_attack)
		(Friend Cultist)
		(speed 3)
		(attacktype 1)
		(Guardian_Mod 5)
		(activeScript					Animal)
		(basicScript          Animal)
		(backscript 					Animal)
		(StartingScript				Animal)
	  	(evaluationScript monster_eval_enemies)
		(birthScript					Monster_Birth)
		(IGdeathscript					monster_gravestone)
