
[WoodenStaff]
	{Equipment
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	BattleAxe)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	10)
		(damage_max_1	11)
		(gold_value	12)
	}
[end]

[BattleAxe]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		BattleAxe)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	2)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Axe)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	WarAxe)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	11)
		(damage_max_1	12)
		(gold_value	15)
	}
[end]

[WarAxe]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		WarAxe)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	3)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Axe)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Nothing)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	12)
		(damage_max_1	13)
		(gold_value	18)
	}
[end]

[Club]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Club)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	0)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Club)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	LeftHandLevel)
		(upgrade_increase	Cudgel)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Crushing)
		(damage_min_1	6)
		(damage_max_1	8)
		(gold_value	7)
	}
[end]

[Cudgel]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Cudgel)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	1)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Club)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	LeftHandLevel)
		(upgrade_increase	Truncheon)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Crushing)
		(damage_min_1	7)
		(damage_max_1	9)
		(gold_value	9)
	}
[end]

[Truncheon]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Truncheon)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	2)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Club)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	LeftHandLevel)
		(upgrade_increase	WarClub)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Crushing)
		(damage_min_1	8)
		(damage_max_1	10)
		(gold_value	11)
	}
[end]

[WarClub]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		WarClub)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	3)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Club)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	LeftHandLevel)
		(upgrade_increase	Nothing)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Crushing)
		(damage_min_1	9)
		(damage_max_1	11)
		(gold_value	13)
	}
[end]

[Dagger]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Dagger)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	0)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Dagger)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Dirk)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	4)
		(damage_max_1	5)
		(gold_value	6)
	}
[end]

[Dirk]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Dirk)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	1)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Dagger)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Kris)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	5)
		(damage_max_1	6)
		(gold_value	8)
	}
[end]

[Kris]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Kris)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	2)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Dagger)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Blade)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	6)
		(damage_max_1	7)
		(gold_value	10)
	}
[end]

[Blade]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Blade)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	3)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Dagger)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Nothing)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	7)
		(damage_max_1	8)
		(gold_value	13)
	}
[end]

[ThrowingKnife]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		ThrowingKnife)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	0)
		(enchant_level	0)
		(class	Equipment)
		(subclass	ThrowingKnife)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	WingedKnife)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	3)
		(damage_max_1	5)
		(gold_value	7)
	}
[end]

[WingedKnife]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		WingedKnife)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	1)
		(enchant_level	0)
		(class	Equipment)
		(subclass	ThrowingKnife)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	FlyingKnife)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	4)
		(damage_max_1	6)
		(gold_value	9)
	}
[end]

[FlyingKnife]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		FlyingKnife)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	2)
		(enchant_level	0)
		(class	Equipment)
		(subclass	ThrowingKnife)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	BattleDart)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	5)
		(damage_max_1	7)
		(gold_value	11)
	}
[end]

[BattleDart]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		BattleDart)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	3)
		(enchant_level	0)
		(class	Equipment)
		(subclass	ThrowingKnife)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Nothing)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	6)
		(damage_max_1	8)
		(gold_value	14)
	}
[end]

[Claymore]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Claymore)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	0)
		(enchant_level	0)
		(class	Equipment)
		(subclass	LargeSword)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	GiantSword)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	13)
		(damage_max_1	17)
		(gold_value	15)
	}
[end]

[GiantSword]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		GiantSword)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	1)
		(enchant_level	0)
		(class	Equipment)
		(subclass	LargeSword)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	BastardSword)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	15)
		(damage_max_1	19)
		(gold_value	18)
	}
[end]

[BastardSword]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		BastardSword)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	2)
		(enchant_level	0)
		(class	Equipment)
		(subclass	LargeSword)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	GreatSword)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	16)
		(damage_max_1	21)
		(gold_value	22)
	}
[end]

[GreatSword]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		GreatSword)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	3)
		(enchant_level	0)
		(class	Equipment)
		(subclass	LargeSword)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Nothing)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	18)
		(damage_max_1	23)
		(gold_value	24)
	}
[end]

[Bladestick]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Bladestick)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	0)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Scythe)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Scythe)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	6)
		(damage_max_1	16)
		(gold_value	14)
	}
[end]

[Scythe]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		Scythe)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	1)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Scythe)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	BattleScythe)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	7)
		(damage_max_1	19)
		(gold_value	17)
	}
[end]

[BattleScythe]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		BattleScythe)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	2)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Scythe)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	WarScythe)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
		(effect_type_1	Nothing)
		(damage_type_1	Slashing)
		(damage_min_1	8)
		(damage_max_1	22)
		(gold_value	20)
	}
[end]

[WarScythe]
	{Equipment
		(type 		Equipment)
		(subtype 		Weapon)
		(Title		WarScythe)
		(BirthScript	Equipment_Item_Birth)
		(TransferScript Basic_Equipment_Transfer)
		(armor_struct	false)
		(weapon_struct	true)
		(owned	false)
		(upgrade_level	3)
		(enchant_level	0)
		(class	Equipment)
		(subclass	Scythe)
		(equip_type		Equipment_RightHand)
		(enchant_equipment	Enchant_Weapon)
		(upgrade_equipment	Upgrade_Weapon)
		(enchant_type	EN_WeaponLevel)
		(upgrade_type	RightHandLevel)
		(upgrade_increase	Nothing)
		(Update_1			Display_Total_Attack_Damage)
		(function_effect_1	Nothing)
